pepurasí	purasí+V+2+PL
rapé-itá	pé+N+CONT+PL
awaité	awaité+A2
amaité	maité+V+1+SG
mukũisawa	mukũisawa+NUM
taumuturusú	muturusú+V+3+PL
tapaka	paka+V+3+PL
pupé	pupé+ADP
sendira-itá	tendira+N+NCONT+PL
tamuputira	muputira+V+3+PL
nheengarisara-itá	nheengarisara+N+PL
taparawaka	parawaka+V+3+PL
aganani	ganani+V+1+SG
pemaãĩ	maãĩ+V+2+PL
pikasú	pikasú+N+SG
rapixawa-itá	tapixawa+N+CONT+PL
mira	mira+N+SG
suí	suí+ADP
xibuí-itá	xibuí+N+PL
tauseréu	seréu+V+3+PL
yayumuakú	yumuakú+V+1+PL
yapiruka	piruka+V+1+PL
pemusakú	musakú+V+2+PL
rawa-itá	sawa+N+CONT+PL
irirú	irirú+N+SG
umutipawa	mutipawa+V+3
umbeú	mbeú+V+3
kunhãwara	kunhãwara+A
taumusarái	musarái+V+3+PL
ne	ne+PRON2
suiwara	suiwara+ADP
reyumimi	yumimi+V+2+SG
akarãi	karãi+V+1+SG
maramunhangara	maramunhangara+N+SG
suriwara	suriwara+N+SG
reyenũ	yenũ+V+2+SG
pesapí	sapí+V+2+PL
kwara	kwara+N+SG
umaramunhã	maramunhã+V+3
tamusasiara	musasiara+V+3+PL
rangawa	sangawa+N+CONT+SG
amaniú	amaniú+N+SG
tutira	tutira+N+SG
taupitimũ	pitimũ+V+3+PL
wirá	wirá+N+SG
peyeréu	yeréu+V+2+PL
karuka	karuka+N+SG
remusakú	musakú+V+2+SG
taukupiri	kupiri+V+3+PL
yamundeka	mundeka+V+1+PL
arasá	arasá+N+SG
murutinga	murutinga+A
apigawa	apigawa+A
pepuamu	puamu+V+2+PL
kunhã-itá	kunhã+N+PL
usaisú	saisú+V+3
satá	tatá+N+NCONT+SG
yayupiri	yupiri+V+1+PL
tauyusí	yusí+V+3+PL
naná-itá	naná+N+PL
retimã	setimã+N+CONT+SG
tauyuráu	yuráu+V+3+PL
repawa	pawa+V+2+SG
ayapukúi	yapukúi+V+1+SG
amuyana	muyana+V+1+SG
taumunhã	munhã+V+3+PL
taumusasiara	musasiara+V+3+PL
yawatá	watá+V+1+PL
yatirika	tirika+V+1+PL
puirundí	puirundí+NUM
sapukaya	sapukaya+N+SG
yakumã	yakumã+N+SG
papera	papera+N+SG
íra-itá	íra+N+PL
sepiasú	sepiasú+A
umuputira	muputira+V+3
putira	putira+N+SG
reyupiri	yupiri+V+2+SG
repiripana	piripana+V+2+SG
tayumbué	yumbué+V+3+PL
yamukwekatú	mukwekatú+V+1+PL
amaniú-itá	amaniú+N+PL
apiripana	piripana+V+1+SG
setimã	setimã+N+NCONT+SG
yawatá-watá	watá-watá+V+1+PL
reikupukú	ikupukú+V+2+SG
yamururú	mururú+V+1+PL
penaseri	naseri+V+2+PL
sakanga	sakanga+N+ABS+SG
taupitá	pitá+V+3+PL
pumukũi	pumukũi+NUM
tausuaxara	suaxara+V+3+PL
rukwera-itá	sukwera+N+CONT+PL
tauyusãi	yusãi+V+3+PL
tamundá	mundá+V+3+PL
ayusikié	yusikié+V+1+SG
awatá	watá+V+1+SG
amusaka	musaka+V+1+SG
pesupiri	supiri+V+2+PL
tapisika	pisika+V+3+PL
-usú	-usú+SUFF
tepusimanha-itá	tepusimanha+N+PL
ukarãi	karãi+V+3
apara	apara+A2
suaya	suaya+N+ABS+SG
mupinimasara-itá	mupinimasara+N+PL
tuyuwé	tuyuwé+A
peyumeẽ	yumeẽ+V+2+PL
peyuruari	yuruari+V+2+PL
pesemu	semu+V+2+PL
yamandwari	mandwari+V+1+PL
taupiripana	piripana+V+3+PL
timbiú-itá	timbiú+N+PL
suka	uka+N+NCONT+SG
reyumunhã	yumunhã+V+2+SG
taruyari	ruyari+V+3+PL
sangawa	sangawa+N+NCONT+SG
pinaitikasara-itá	pinaitikasara+N+PL
surisawa-itá	surisawa+N+NCONT+PL
sesewara	resewara+ADP+NCONT
yamuputira	muputira+V+1+PL
pura	pura+A
ayumusé	yumusé+V+1+SG
pesika	sika+V+2+PL
reyupiruka	yupiruka+V+2+SG
pemburi	mburi+V+2+PL
uí	uí+N+SG
asaisú	saisú+V+1+SG
uyukwáu	yukwáu+V+3
uyumana	yumana+V+3
mimi	mimi+ADV
yapirari	pirari+V+1+PL
yaganani	ganani+V+1+PL
yamaã	maã+V+1+PL
apeyú	peyú+V+1+SG
yayumũ	yumũ+V+1+PL
tatuká	tuká+V+3+PL
peyusãi	yusãi+V+2+PL
remunuka	munuka+V+2+SG
pu-itá	pu+N+PL
saimbé	saimbé+A
kunhãwara	kunhãwara+N+SG
pusé	pusé+A2
reyawáu	yawáu+V+2+SG
amunhã	munhã+V+1+SG
yurá	yurá+N+SG
mayawé	mayawé+CONJ
yumasisawa	yumasisawa+N+SG
rewari	wari+V+2+SG
pemuéu	muéu+V+2+PL
umemũi	memũi+V+3
tamupitá	mupitá+V+3+PL
yamupuranga	mupuranga+V+1+PL
pepurandú	purandú+V+2+PL
murakimukũi-itá	murakimukũi+N+PL
yasika	sika+V+1+PL
taumburi	mburi+V+3+PL
umutiní	mutiní+V+3
tawatá	watá+V+3+PL
yepé-yepé	yepé-yepé+QUANT
reyukwáu	yukwáu+V+2+SG
uyumuakú	yumuakú+V+3
yatitika	titika+V+1+PL
pitérupi	pitérupi+ADP
takái	kái+V+3+PL
reyana	yana+V+2+SG
ambaú	mbaú+V+1+SG
yayumuruakí	yumuruakí+V+1+PL
raẽ	raẽ+ADV
tauyakáu	yakáu+V+3+PL
musapiri	musapiri+NUM
resarú	sarú+V+2+SG
ruka	uka+N+CONT+SG
yupirisawa-itá	yupirisawa+N+PL
usasemu	sasemu+V+3
kutara	kutara+ADV
pinima	pinima+A
suasú	suasú+N+SG
yaputari	putari+V+1+PL
taikú	ikú+V+3+PL
perewa-itá	perewa+N+PL
kurumĩwasú-itá	kurumĩwasú+N+PL
yamemũi	memũi+V+1+PL
memũitawa	memũitawa+N+SG
yamendari	mendari+V+1+PL
tapituú	pituú+V+3+PL
uyapumi	yapumi+V+3
pekaú	kaú+V+2+PL
takupiri	kupiri+V+3+PL
baniwa-itá	baniwa+N+PL
yukwakú	yukwakú+N+SG
munhangara	munhangara+N+SG
yanharú	nharú+V+1+PL
tauyukataka	yukataka+V+3+PL
pesú	sú+V+2+PL
yupirungawa	yupirungawa+N+SG
awewé	wewé+V+1+SG
supisawa-itá	supisawa+N+PL
pemundéu	mundéu+V+2+PL
taumundá	mundá+V+3+PL
yaruyari	ruyari+V+1+PL
kumaíwa	kumaíwa+N+SG
surisawa	surisawa+N+ABS+SG
pe-	pe-+PREF
maã	maã+INT
amaã	maã+V+1+SG
usika	sika+V+3
peú	ú+V+2+PL
pepitimũ	pitimũ+V+2+PL
suú	suú+N+SG
reú	ú+V+2+SG
sumuara-itá	sumuara+N+ABS+PL
tamanduá	tamanduá+N+SG
tauyupukwáu	yupukwáu+V+3+PL
pemupaka	mupaka+V+2+PL
taupuíri	puíri+V+3+PL
pewasemu	wasemu+V+2+PL
ukái	kái+V+3
pekwáu	kwáu+V+2+PL
ukitika	kitika+V+3
umupuka	mupuka+V+3
tayuka	yuka+V+3+PL
tamurari	murari+V+3+PL
Yuruparí-itá	Yuruparí+N+PL
reyutima	yutima+V+2+SG
pindá	pindá+N+SG
awapika	wapika+V+1+SG
samunha-itá	tamunha+N+NCONT+PL
umuakú	muakú+V+3
tausú	sú+V+3+PL
mituú	mituú+N+SG
piá	piá+N+SG
purasisawa	purasisawa+N+SG
sakanga	sakanga+N+NCONT+SG
sé	sé+ADV
atitika	titika+V+1+SG
pisawera	pisawera+N+SG
pemupawa	mupawa+V+2+PL
tapurakari	purakari+V+3+PL
tausuú	suú+V+3+PL
awiyé	wiyé+V+1+SG
resasemu	sasemu+V+2+SG
-wara	-wara+SUFF
tayusikié	yusikié+V+3+PL
yamusaka	musaka+V+1+PL
ruaya-itá	suaya+N+CONT+PL
tuyuwé	tuyuwé+N+SG
yamutawarí	mutawarí+V+1+PL
kurumĩ-itá	kurumĩ+N+PL
uyumunani	yumunani+V+3
tauyupirú	yupirú+V+3+PL
tautuká	tuká+V+3+PL
ximirikú	simirikú+N+NCONT+SG
yepé	yepé+CONJ
repurungitá	purungitá+V+2+SG
tẽ	tẽ+ADV
uyumuapatuka	yumuapatuka+V+3
taumaramunhã	maramunhã+V+3+PL
supapáu	supapáu+N+SG
puranga	puranga+A
sakakwera	rakakwera+ADP+NCONT
rumitera	sumitera+N+CONT+SG
tayumuakú	yumuakú+V+3+PL
takaú	kaú+V+3+PL
tauyumana	yumana+V+3+PL
peyusí	yusí+V+2+PL
repurakí	purakí+V+2+SG
íwa	íwa+N+SG
yamusemu	musemu+V+1+PL
tayururéu	yururéu+V+3+PL
tapiíra	tapiíra+N+SG
reputari	putari+V+2+SG
sikusawa	sikusawa+N+ABS+SG
wirarupí	wirarupí+ADP
pumusapirisawa	pumusapirisawa+NUM
tayuíri	yuíri+V+3+PL
yayawáu	yawáu+V+1+PL
tauyumuatiri	yumuatiri+V+3+PL
katusawa	katusawa+N+SG
uyenũ	yenũ+V+3
ayawáu	yawáu+V+1+SG
yamutianha	mutianha+V+1+PL
pemaramunhã	maramunhã+V+2+PL
takua	takua+N+ABS+SG
pepupeka	pupeka+V+2+PL
taruri	ruri+V+3+PL
resikari	sikari+V+2+SG
kamixá	kamixá+N+SG
umusasá	musasá+V+3
usikié	sikié+V+3
pi	pi+N+SG
irũmu	irũmu+ADP
atuká	tuká+V+1+SG
pesuaxara	suaxara+V+2+PL
amanawasú	amanawasú+N+SG
retirika	tirika+V+2+SG
uíwa	uíwa+N+SG
membeka-itá	membeka+N+PL
remururú	mururú+V+2+SG
yupirungawa-itá	yupirungawa+N+PL
yawara-itá	yawara+N+PL
indé	indé+PRON
itá-itá	itá+N+PL
rembaú	mbaú+V+2+SG
yaú	ú+V+1+PL
taínha	taínha+N+ABS+SG
teyú-itá	teyú+N+PL
ramé	ramé+ADP
yawari	wari+V+1+PL
repeyú	peyú+V+2+SG
ukawara-itá	ukawara+N+PL
taú	ú+V+3+PL
itaité-itá	itaité+N+PL
upé	upé+ADP
tamunha	tamunha+N+ABS+SG
umupitá	mupitá+V+3
tapurungitá	purungitá+V+3+PL
tawatá-watá	watá-watá+V+3+PL
iwakawara-itá	iwakawara+N+PL
retama	tetama+N+CONT+SG
nheenga	nheenga+N+SG
sepí	sepí+N+SG
usemu	semu+V+3
iwí	iwí+N+SG
resá	sesá+N+CONT+SG
marupí	marupí+ADVL
aparawaka	parawaka+V+1+SG
marupiara	marupiara+A
muíri	muíri+INT
pepisirũ	pisirũ+V+2+PL
umukwekatú	mukwekatú+V+3
remusemu	musemu+V+2+SG
marandua-itá	marandua+N+PL
remutipawa	mutipawa+V+2+SG
takiri	kiri+V+3+PL
piterarupí	piterarupí+ADP
rekunheseri	kunheseri+V+2+SG
amumurã	mumurã+V+1+SG
resemu	semu+V+2+SG
sangawa-itá	sangawa+N+ABS+PL
ayuka	yuka+V+1+SG
taumundéu	mundéu+V+3+PL
takwara	takwara+N+SG
pemusarái	musarái+V+2+PL
pinimasara-itá	pinimasara+N+PL
sumitera	sumitera+N+NCONT+SG
sikwesawa	sikwesawa+N+ABS+SG
sakua	takua+N+NCONT+SG
yapurakí	purakí+V+1+PL
usú	sú+V+3
taumuyana	muyana+V+3+PL
manungara	manungara+INDF
tawapika	wapika+V+3+PL
amũ	amũ+N+SG
yamaxí-itá	yamaxí+N+PL
amundéu	mundéu+V+1+SG
taumupuka	mupuka+V+3+PL
supitá-itá	supitá+N+ABS+PL
apurungitá	purungitá+V+1+SG
kandirú-itá	kandirú+N+PL
arã	arã+ADP
tausika	sika+V+3+PL
akarí	akarí+N+SG
aputari	putari+V+1+SG
karuka-itá	karuka+N+PL
yapeyú	peyú+V+1+PL
uikupukú	ikupukú+V+3
asemu	semu+V+1+SG
retuká	tuká+V+2+SG
urubú	urubú+N+SG
yara-itá	yara+N+PL
umutawarí	mutawarí+V+3
taumupuranga	mupuranga+V+3+PL
arikú	rikú+V+1+SG
reyuka	yuka+V+2+SG
peyutima	yutima+V+2+PL
akangaiwasawa	akangaiwasawa+N+SG
-asú	-asú+SUFF
tasuú-suú	suú-suú+V+3+PL
pumukũisawa	pumukũisawa+NUM
pemupuruã	mupuruã+V+2+PL
yayumana	yumana+V+1+PL
pewari	wari+V+2+PL
taunaseri	naseri+V+3+PL
pindaíwa-itá	pindaíwa+N+PL
yayutima	yutima+V+1+PL
aseréu	seréu+V+1+SG
tapisirũ	pisirũ+V+3+PL
i	i+PRON2
kunhãmukú	kunhãmukú+N+SG
kwaíra	kwaíra+A
pemukwara	mukwara+V+2+PL
nhaã	nhaã+DEM
té	té+ADV
yayupiruka	yupiruka+V+1+PL
repuẽ	puẽ+V+2+SG
sawa-itá	sawa+N+ABS+PL
reyuruari	yuruari+V+2+SG
kiwíra	kiwíra+N+SG
kurasí-itá	kurasí+N+PL
upirari	pirari+V+3
pemanũ	manũ+V+2+PL
anheengari	nheengari+V+1+SG
purakisawa	purakisawa+N+SG
umupaka	mupaka+V+3
asaã	saã+V+1+SG
peseréu	seréu+V+2+PL
tamuturusú	muturusú+V+3+PL
tapurakí	purakí+V+3+PL
tamuruakí	muruakí+V+3+PL
pesendú	sendú+V+2+PL
tatirika	tirika+V+3+PL
yepepú	yepepú+NUM
pekarãi	karãi+V+2+PL
sikusawa-itá	sikusawa+N+ABS+PL
reté	reté+ADVS
akangaiwasawa-itá	akangaiwasawa+N+PL
kuiwara-itá	kuiwara+N+PL
amungaturú	mungaturú+V+1+SG
yayumusé	yumusé+V+1+PL
pemeẽ	meẽ+V+2+PL
umururú	mururú+V+3
awa-itá	awa+N+PL
iwaté-itá	iwaté+N+PL
manha	manha+N+SG
remuperewa	muperewa+V+2+SG
tapuká	puká+V+3+PL
umungaturú	mungaturú+V+3
apirari	pirari+V+1+SG
apurakari	purakari+V+1+SG
remaramunhã	maramunhã+V+2+SG
pitera-itá	pitera+N+PL
nheengarisawa	nheengarisawa+N+SG
umeẽ	meẽ+V+3
mbuesara-itá	mbuesara+N+PL
aú	ú+V+1+SG
yawitá	witá+V+1+PL
yapitimũ	pitimũ+V+1+PL
taumukwekatú	mukwekatú+V+3+PL
saanga	saanga+N+NCONT+SG
pemunuka	munuka+V+2+PL
pepaka	paka+V+2+PL
upawa	pawa+V+3
yarasú	rasú+V+1+PL
taukwáu	kwáu+V+3+PL
yayumimi	yumimi+V+1+PL
amusasá	musasá+V+1+SG
supiá-itá	supiá+N+NCONT+PL
katú	katú+A2
remupipika	mupipika+V+2+SG
simirikú-putawa	simirikú-putawa+N+NCONT+SG
kunhã	kunhã+A
rendira-itá	tendira+N+CONT+PL
tauyumuruakí	yumuruakí+V+3+PL
sikwé	sikwé+N+ABS+SG
yakitika	kitika+V+1+PL
tianha-itá	tianha+N+PL
ampuranga	mpuranga+V+1+SG
pewatá	watá+V+2+PL
naná	naná+N+SG
tayenũ	yenũ+V+3+PL
tapuẽ	puẽ+V+3+PL
uyuká	yuká+V+3
kwema	kwema+N+SG
tiapú	tiapú+N+SG
desana-itá	desana+N+PL
makira-itá	makira+N+PL
sanha	sanha+N+NCONT+SG
kaawara	kaawara+N+SG
tayera	tayera+N+ABS+SG
teyú	teyú+N+SG
tapurandú	purandú+V+3+PL
kwesé	kwesé+ADV
tauyumuakú	yumuakú+V+3+PL
ayumuatiri	yumuatiri+V+1+SG
taikupukú	ikupukú+V+3+PL
yayumbué	yumbué+V+1+PL
rekuyaramirĩ	sekuyaramirĩ+N+CONT+SG
tipiaka	tipiaka+N+SG
umusarái	musarái+V+3
aikú	ikú+V+1+SG
sesayukisé	sesayukisé+N+ABS+SG
ukena	ukena+N+ABS+SG
ne yepé	ne yepé+INDF
-pawa	-pawa+SUFF
suakiwara	ruakiwara+A+NCONT
umuyeréu	muyeréu+V+3
umungitá	mungitá+V+3
reyupukwáu	yupukwáu+V+2+SG
apurandú	purandú+V+1+SG
rekái	kái+V+2+SG
ruka-itá	uka+N+CONT+PL
apisika	pisika+V+1+SG
usasá	sasá+V+3
xipú	xipú+N+SG
remungitá	mungitá+V+2+SG
resaisú	saisú+V+2+SG
pinimasawa-itá	pinimasawa+N+PL
yayuráu	yuráu+V+1+PL
amana-itá	amana+N+PL
ruaxara-itá	suaxara+N+CONT+PL
tayupirú	yupirú+V+3+PL
ana	ana+PART
remupuka	mupuka+V+2+SG
yaruri	ruri+V+1+PL
tauyatiká	yatiká+V+3+PL
manikwera-itá	manikwera+N+PL
masuí	masuí+ADVL
renaseri	naseri+V+2+SG
upitimũ	pitimũ+V+3
kandirú	kandirú+N+SG
pembué	mbué+V+2+PL
tainasawa-itá	tainasawa+N+PL
tausikari	sikari+V+3+PL
sera	sera+N+NCONT+SG
tatú	tatú+N+SG
xirura	xirura+N+SG
iwaka	iwaka+N+SG
nambí-itá	nambí+N+PL
ayukwáu	yukwáu+V+1+SG
yakái	kái+V+1+PL
-ntu	-ntu+None
upeyú	peyú+V+3
upuri	puri+V+3
sikwé-itá	sikwé+N+ABS+PL
rapixawa	tapixawa+N+CONT+SG
kurasí	kurasí+N+SG
remusaka	musaka+V+2+SG
suá-itá	suá+N+NCONT+PL
tauyupiri	yupiri+V+3+PL
upiruka	piruka+V+3
wirandé	wirandé+ADV
yakupiri	kupiri+V+1+PL
tauyumuperewa	yumuperewa+V+3+PL
yapuẽ	puẽ+V+1+PL
awerá	werá+V+1+SG
ayupiruka	yupiruka+V+1+SG
suaxara-itá	suaxara+N+NCONT+PL
witú-itá	witú+N+PL
taupaka	paka+V+3+PL
yawareté-itá	yawareté+N+PL
upaka	paka+V+3
asuí	asuí+CONJ
yepé	yepé+ART
uú	ú+V+3
tamundeka	mundeka+V+3+PL
taumusaka	musaka+V+3+PL
yamundú	mundú+V+1+PL
kumaíwa-itá	kumaíwa+N+PL
ukwáu	kwáu+V+3
tamaã	maã+V+3+PL
pemungaturú	mungaturú+V+2+PL
uyumimi	yumimi+V+3
tauyumũ	yumũ+V+3+PL
tendawa	tendawa+N+ABS+SG
tamupuruã	mupuruã+V+3+PL
yamaramunhã	maramunhã+V+1+PL
tauyupukwari	yupukwari+V+3+PL
akarí-itá	akarí+N+PL
pu pu	pu pu+NUM
piri	piri+ADV
taupinaitika	pinaitika+V+3+PL
utuká	tuká+V+3
tauwatá	watá+V+3+PL
yaikupukú	ikupukú+V+1+PL
rera-itá	sera+N+CONT+PL
tasú	sú+V+3+PL
upinaitika	pinaitika+V+3
yapuíri	puíri+V+1+PL
peyumuatiri	yumuatiri+V+2+PL
pwãpé	pwãpé+N+SG
amundá	mundá+V+1+SG
masuí	masuí+ADVR
sekuyaramirĩ-itá	sekuyaramirĩ+N+NCONT+PL
rekuyaramirĩ-itá	sekuyaramirĩ+N+CONT+PL
raití	taití+N+CONT+SG
rembiwa	tembiwa+N+CONT+SG
yayamĩ	yamĩ+V+1+PL
akaú	kaú+V+1+SG
upuamu	puamu+V+3
reyeréu	yeréu+V+2+SG
umupipika	mupipika+V+3
reyumuruakí	yumuruakí+V+2+SG
mimbira	mimbira+N+SG
tamuakú	muakú+V+3+PL
ya-	ya-+PREF
ratá-itá	tatá+N+CONT+PL
uyupiruka	yupiruka+V+3
tendira	tendira+N+ABS+SG
-sawa	-sawa+SUFF
yayumeẽ	yumeẽ+V+1+PL
pemundeka	mundeka+V+2+PL
tapirari	pirari+V+3+PL
tayana	yana+V+3+PL
resuú-suú	suú-suú+V+2+SG
pemundá	mundá+V+2+PL
payé-itá	payé+N+PL
peyukataka	yukataka+V+2+PL
yanaseri	naseri+V+1+PL
repisirũ	pisirũ+V+2+SG
apituú	pituú+V+1+SG
tauyuká	yuká+V+3+PL
tamusaka	musaka+V+3+PL
tepusí-itá	tepusí+N+ABS+PL
supé	supé+ADP
yatipika	tipika+V+1+PL
rempuranga	mpuranga+V+2+SG
tukana-itá	tukana+N+PL
yumasisawa-itá	yumasisawa+N+PL
kirimbawa	kirimbawa+A
umbaú	mbaú+V+3
tambirari	mbirari+V+3+PL
iwakapura	iwakapura+N+SG
atipika	tipika+V+1+SG
tamumurã	mumurã+V+3+PL
yukira-itá	yukira+N+PL
usarú	sarú+V+3
miapé-itá	miapé+N+PL
yasikié	sikié+V+1+PL
pepuíri	puíri+V+2+PL
amutianha	mutianha+V+1+SG
tausasá	sasá+V+3+PL
apawa	pawa+V+1+SG
satá-itá	tatá+N+NCONT+PL
tayaxiú	yaxiú+V+3+PL
pinaitikasara	pinaitikasara+N+SG
apigawa	apigawa+N+SG
memũingara	memũingara+N+SG
taumuyeréu	muyeréu+V+3+PL
tepusimanha	tepusimanha+N+SG
ara	ara+N+SG
amũ-itá	amũ+N+PL
mũ	mũ+N+SG
umuatiri	muatiri+V+3
tausupiri	supiri+V+3+PL
kuximawara	kuximawara+A
yayuká	yuká+V+1+PL
maã-itá	maã+N+PL
kuya	kuya+N+SG
mayé	mayé+CONJ
amupitá	mupitá+V+1+SG
repirari	pirari+V+2+SG
uyuruari	yuruari+V+3
sasisawa-itá	sasisawa+N+PL
peyumbué	yumbué+V+2+PL
penheẽ	nheẽ+V+2+PL
pemuyeréu	muyeréu+V+2+PL
pepurungitá	purungitá+V+2+PL
uyatiká	yatiká+V+3
uganani	ganani+V+3
taá	taá+PART
kwema-itá	kwema+N+PL
umendari	mendari+V+3
pepú	pepú+N+SG
resé	resé+ADP+CONT
peyupiri	yupiri+V+2+PL
tĩsawa	tĩsawa+N+SG
iwí-murutinga-itá	iwí-murutinga+N+PL
sikwesawa-itá	sikwesawa+N+ABS+PL
tasika	sika+V+3+PL
yamusasiara	musasiara+V+1+PL
tamunuka	munuka+V+3+PL
raanga	saanga+N+CONT+SG
tamuatá	tamuatá+N+SG
simirikú	simirikú+N+NCONT+SG
pakuatiwa	pakuatiwa+N+SG
pekitika	kitika+V+2+PL
kupixawa-itá	kupixawa+N+PL
pwãpé-itá	pwãpé+N+PL
yukwakusawa	yukwakusawa+N+SG
mena	mena+N+SG
uwiké	wiké+V+3
yusí	yusí+A2
apuíri	puíri+V+1+SG
xipú-itá	xipú+N+PL
amunuka	munuka+V+1+SG
ape	ape+CONJ
manawara	manawara+N+SG
tamuyeréu	muyeréu+V+3+PL
peyupirú	yupirú+V+2+PL
setama	tetama+N+NCONT+SG
piripanasawa	piripanasawa+N+SG
amuakú	muakú+V+1+SG
tapuri	puri+V+3+PL
awari	wari+V+1+SG
watasawa	watasawa+N+SG
tauyuíri	yuíri+V+3+PL
kamutí-itá	kamutí+N+PL
kisé	kisé+N+SG
rayera	tayera+N+CONT+SG
peyapukúi	yapukúi+V+2+PL
tapekua-itá	tapekua+N+PL
seẽ-itá	seẽ+N+PL
ayuruari	yuruari+V+1+SG
mimbira-itá	mimbira+N+PL
pemusaimbé	musaimbé+V+2+PL
tayumimi	yumimi+V+3+PL
akangaíwa	akangaíwa+N+SG
re-	re-+PREF
supiá	supiá+N+ABS+SG
peyupukwari	yupukwari+V+2+PL
aramenhuntu	aramenhuntu+ADV
uwasemu	wasemu+V+3
rupí	rupí+ADP
pemutawarí	mutawarí+V+2+PL
pira-itá	pira+N+PL
pesepiasumeẽ	sepiasumeẽ+V+2+PL
apekatú	apekatú+A
umundéu	mundéu+V+3
umupuruã	mupuruã+V+3
tauyumusé	yumusé+V+3+PL
yakamundú	kamundú+V+1+PL
yamundéu	mundéu+V+1+PL
repitimũ	pitimũ+V+2+SG
sumitera-itá	sumitera+N+NCONT+PL
pixana	pixana+N+SG
tayumeẽ	yumeẽ+V+3+PL
kwekatú	kwekatú+A
anharú	nharú+V+1+SG
tapitimũ	pitimũ+V+3+PL
yamunuka	munuka+V+1+PL
upurasí	purasí+V+3
yamutipawa	mutipawa+V+1+PL
peyumunani	yumunani+V+2+PL
apuri	puri+V+1+SG
tausenũi	senũi+V+3+PL
yakunheseri	kunheseri+V+1+PL
tarikú	rikú+V+3+PL
pekunheseri	kunheseri+V+2+PL
tamungaturú	mungaturú+V+3+PL
saisusawa-itá	saisusawa+N+PL
yapaka	paka+V+1+PL
yayumunhã	yumunhã+V+1+PL
yamungitá	mungitá+V+1+PL
remupawa	mupawa+V+2+SG
mairí	mairí+N+SG
kará-itá	kará+N+PL
tapiruka	piruka+V+3+PL
uyamĩ	yamĩ+V+3
makití	makití+ADVR
anga	anga+N+SG
pepituú	pituú+V+2+PL
amupipika	mupipika+V+1+SG
ruaya	suaya+N+CONT+SG
ararupí	ararupí+ADP
marika	marika+N+SG
puyepé	puyepé+NUM
raíra	taíra+N+CONT+SG
ameẽ	meẽ+V+1+SG
tayera-itá	tayera+N+ABS+PL
kambí	kambí+N+SG
yasuú	suú+V+1+PL
uka-pupekasara-itá	uka-pupekasara+N+PL
yamukameẽ	mukameẽ+V+1+PL
rewiké	wiké+V+2+SG
pemunhã	munhã+V+2+PL
pempuranga	mpuranga+V+2+PL
yayumuatiri	yumuatiri+V+1+PL
pirasua	pirasua+N+SG
ranha	sanha+N+CONT+SG
takarãi	karãi+V+3+PL
maniwatiwa-itá	maniwatiwa+N+PL
yamuyaxiú	muyaxiú+V+1+PL
ayumeẽ	yumeẽ+V+1+SG
bũa	bũa+A
amú	amú+INDF
remupitá	mupitá+V+2+SG
tainasawa	tainasawa+N+SG
pukusawa	pukusawa+ADP
takwara-itá	takwara+N+PL
yayumuyeréu	yumuyeréu+V+1+PL
pepeyú	peyú+V+2+PL
yawara	yawara+N+SG
upupeka	pupeka+V+3
iwí-murutinga	iwí-murutinga+N+SG
taunharú	nharú+V+3+PL
tanheẽ	nheẽ+V+3+PL
peputari	putari+V+2+PL
pausawa-itá	pausawa+N+PL
tendira-itá	tendira+N+ABS+PL
peyumuakú	yumuakú+V+2+PL
marupí	marupí+ADVR
tauwewé	wewé+V+3+PL
pemupuka	mupuka+V+2+PL
awá	awá+INT
tasaisú	saisú+V+3+PL
pumusapiri	pumusapiri+NUM
kurí	kurí+PART
ukapí-itá	ukapí+N+ABS+PL
ayutima	yutima+V+1+SG
kanhimu	kanhimu+N+SG
taunheẽ	nheẽ+V+3+PL
remundeka	mundeka+V+2+SG
rakanga-itá	sakanga+N+CONT+PL
tamunha-itá	tamunha+N+ABS+PL
meẽsara	meẽsara+N+SG
akanga-itá	akanga+N+PL
pupusawa	pupusawa+NUM
simirikú-putawa-itá	simirikú-putawa+N+NCONT+PL
yanheengari	nheengari+V+1+PL
putiá-itá	putiá+N+PL
pirarukú-itá	pirarukú+N+PL
pesuantí	suantí+V+2+PL
saití	taití+N+NCONT+SG
ukena-itá	ukena+N+ABS+PL
tuyuwé-itá	tuyuwé+N+PL
peyukwáu	yukwáu+V+2+PL
mundawasú	mundawasú+N+SG
mitima	mitima+N+SG
ayumũ	yumũ+V+1+SG
tauyumuyeréu	yumuyeréu+V+3+PL
yamupitá	mupitá+V+1+PL
tayupiri	yupiri+V+3+PL
tauyupiruka	yupiruka+V+3+PL
ukaú	kaú+V+3
uxari	xari+V+3
pemuyaxiú	muyaxiú+V+2+PL
mbira-itá	mbira+N+PL
tamupuka	mupuka+V+3+PL
sekuyara	sekuyara+N+NCONT+SG
peyuíri	yuíri+V+2+PL
uyukataka	yukataka+V+3
pemuatiri	muatiri+V+2+PL
uwitá	witá+V+3
umusemu	musemu+V+3
pisayé-itá	pisayé+N+PL
raanga-itá	saanga+N+CONT+PL
remungaturú	mungaturú+V+2+SG
yasuantí	suantí+V+1+PL
tambué	mbué+V+3+PL
sepusí-itá	tepusí+N+NCONT+PL
membeka	membeka+A
umundá	mundá+V+3
tapitá	pitá+V+3+PL
munhangara-itá	munhangara+N+PL
supitá-itá	supitá+N+NCONT+PL
petipika	tipika+V+2+PL
remukwara	mukwara+V+2+SG
